iTOW,lon,lat,height,hMSL,hAcc,vAcc
94591800,114.1801728,22.3056416,16797,18410,1609,1137
94591900,114.1801728,22.3056416,16797,18410,1609,1137
94592000,114.1801728,22.3056416,16797,18410,1609,1137
94592100,114.1801728,22.3056416,16797,18410,1609,1137
94592200,114.1801728,22.3056416,16797,18410,1609,1137
94592300,114.1801728,22.3056416,16797,18410,1609,1137
94592400,114.1801728,22.3056416,16797,18410,1609,1137
94592500,114.1801728,22.3056416,16797,18410,1609,1137
94592600,114.1801728,22.3056416,16797,18410,1609,1137
94592700,114.1801728,22.3056416,16797,18410,1609,1137
94592800,114.1801728,22.3056416,16797,18410,1609,1137
94592900,114.1801728,22.3056416,16797,18410,1609,1137
94593000,114.1801728,22.3056416,16797,18410,1609,1137
94593100,114.1801728,22.3056416,16797,18410,1609,1137
94593200,114.1801728,22.3056416,16797,18410,1609,1137
94593300,114.1801728,22.3056416,16797,18410,1609,1137
94593400,114.1801728,22.3056416,16797,18410,1609,1137
94593500,114.1801728,22.3056416,16797,18410,1609,1137
94593600,114.1801728,22.3056416,16797,18410,1609,1137
94593700,114.1801728,22.3056416,16797,18410,1609,1137
94593800,114.1801728,22.3056416,16797,18410,1609,1137
94593900,114.1801728,22.3056416,16797,18410,1609,1137
94594000,114.1801728,22.3056416,16797,18410,1609,1137
94594100,114.1801728,22.3056416,16797,18410,1609,1137
94594200,114.1801728,22.3056416,16797,18410,1609,1137
94594300,114.1801728,22.3056416,16797,18410,1609,1137
94594400,114.1801728,22.3056416,16797,18410,1609,1137
94594500,114.1801728,22.3056416,16797,18410,1609,1137
94594600,114.1801728,22.3056416,16797,18410,1609,1137
94594700,114.1801728,22.3056416,16797,18410,1609,1137
94594800,114.1801728,22.3056416,16797,18410,1609,1137
94594900,114.1801728,22.3056416,16797,18410,1609,1137
94595000,114.1801728,22.3056416,16797,18410,1609,1137
94595100,114.1801728,22.3056416,16797,18410,1609,1137
94595200,114.1801728,22.3056416,16797,18410,1609,1137
94595300,114.1801728,22.3056416,16797,18410,1609,1137
94595400,114.1801728,22.3056416,16797,18410,1609,1137
94595500,114.1801728,22.3056416,16797,18410,1609,1137
94595600,114.1801728,22.3056416,16797,18410,1609,1137
94595700,114.1801728,22.3056416,16797,18410,1609,1137
94595800,114.1801728,22.3056416,16797,18410,1609,1137
94595900,114.1801728,22.3056416,16797,18410,1609,1137
94596000,114.1801728,22.3056416,16797,18410,1609,1137
94596100,114.1801728,22.3056416,16797,18410,1609,1137
94596200,114.1801728,22.3056416,16797,18410,1609,1137
94596300,114.1801728,22.3056416,16797,18410,1609,1137
94596400,114.1801728,22.3056416,16797,18410,1609,1137
94596500,114.1801728,22.3056416,16797,18410,1609,1137
94596600,114.1801728,22.3056416,16797,18410,1609,1137
94596700,114.1801728,22.3056416,16797,18410,1609,1137
94596800,114.1801728,22.3056416,16797,18410,1609,1137
94596900,114.1801728,22.3056416,16797,18410,1609,1137
94597000,114.1801728,22.3056416,16797,18410,1609,1137
94597100,114.1801728,22.3056416,16797,18410,1609,1137
94597200,114.1801728,22.3056416,16797,18410,1609,1137
94597300,114.1801728,22.3056416,16797,18410,1609,1137
94597400,114.1801728,22.3056416,16797,18410,1609,1137
94597500,114.1801728,22.3056416,16797,18410,1609,1137
94597600,114.1801728,22.3056416,16797,18410,1609,1137
94597700,114.1801728,22.3056416,16797,18410,1609,1137
94597800,114.1801728,22.3056416,16797,18410,1609,1137
94597900,114.1801728,22.3056416,16797,18410,1609,1137
94598000,114.1801728,22.3056416,16797,18410,1609,1137
94598100,114.1801728,22.3056416,16797,18410,1609,1137
94598200,114.1801728,22.3056416,16797,18410,1609,1137
94598300,114.1801728,22.3056416,16797,18410,1609,1137
94598400,114.1801728,22.3056416,16797,18410,1609,1137
94598500,114.1801728,22.3056416,16797,18410,1609,1137
94598600,114.1801728,22.3056416,16797,18410,1609,1137
94598700,114.1801728,22.3056416,16797,18410,1609,1137
94598800,114.1801728,22.3056416,16797,18410,1609,1137
94598900,114.1801728,22.3056416,16797,18410,1609,1137
94599000,114.1801728,22.3056416,16797,18410,1609,1137
94599100,114.1801728,22.3056416,16797,18410,1609,1137
94599200,114.1801728,22.3056416,16797,18410,1609,1137
94599300,114.1801728,22.3056416,16797,18410,1609,1137
94599400,114.1801728,22.3056416,16797,18410,1609,1137
94599500,114.1801728,22.3056416,16797,18410,1609,1137
94599600,114.1801728,22.3056416,16797,18410,1609,1137
94599700,114.1801728,22.3056416,16797,18410,1609,1137
94599800,114.1801728,22.3056416,16797,18410,1609,1137
94599900,114.1801728,22.3056416,16797,18410,1609,1137
94600000,114.1801728,22.3056416,16797,18410,1609,1137
94600100,114.1801728,22.3056416,16797,18410,1609,1137
94600200,114.1801728,22.3056416,16797,18410,1609,1137
94600300,114.1801728,22.3056416,16797,18410,1609,1137
94600400,114.1801728,22.3056416,16797,18410,1609,1137
94600500,114.1801728,22.3056416,16797,18410,1609,1137
94600600,114.1801728,22.3056416,16797,18410,1609,1137
94600700,114.1801728,22.3056416,16797,18410,1609,1137
94600800,114.1801728,22.3056416,16797,18410,1609,1137
94600900,114.1801728,22.3056416,16797,18410,1609,1137
94601000,114.1801728,22.3056416,16797,18410,1609,1137
94601100,114.1801728,22.3056416,16797,18410,1609,1137
94601200,114.1801728,22.3056416,16797,18410,1609,1137
94601300,114.1801728,22.3056416,16797,18410,1609,1137
94601400,114.1801728,22.3056416,16797,18410,1609,1137
94601500,114.1801728,22.3056416,16797,18410,1609,1137
94601600,114.1801728,22.3056416,16797,18410,1609,1137
94601700,114.1801728,22.3056416,16797,18410,1609,1137
94601800,114.1801728,22.3056416,16797,18410,1609,1137
94601900,114.1801728,22.3056416,16797,18410,1609,1137
94602000,114.1801728,22.3056416,16797,18410,1609,1137
94602100,114.1801728,22.3056416,16797,18410,1609,1137
94602200,114.1801728,22.3056416,16797,18410,1609,1137
94602300,114.1801728,22.3056416,16797,18410,1609,1137
94602400,114.1801728,22.3056416,16797,18410,1609,1137
94602500,114.1801728,22.3056416,16797,18410,1609,1137
94602600,114.1801728,22.3056416,16797,18410,1609,1137
94602700,114.1801728,22.3056416,16797,18410,1609,1137
94602800,114.1801728,22.3056416,16797,18410,1609,1137
94602900,114.1801728,22.3056416,16797,18410,1609,1137
94603000,114.1801728,22.3056416,16797,18410,1609,1137
94603100,114.1801728,22.3056416,16797,18410,1609,1137
94603200,114.1801728,22.3056416,16797,18410,1609,1137
94603300,114.1801728,22.3056416,16797,18410,1609,1137
94603400,114.1801728,22.3056416,16797,18410,1609,1137
94603500,114.1801728,22.3056416,16797,18410,1609,1137
94603600,114.1801728,22.3056416,16797,18410,1609,1137
94603700,114.1801728,22.3056416,16797,18410,1609,1137
94603800,114.1801728,22.3056416,16797,18410,1609,1137
94603900,114.1801728,22.3056416,16797,18410,1609,1137
94604000,114.1801728,22.3056416,16797,18410,1609,1137
94604100,114.1801728,22.3056416,16797,18410,1609,1137
94604200,114.1801728,22.3056416,16797,18410,1609,1137
94604300,114.1801728,22.3056416,16797,18410,1609,1137
94604400,114.1801728,22.3056416,16797,18410,1609,1137
94604500,114.1801728,22.3056416,16797,18410,1609,1137
94604600,114.1801728,22.3056416,16797,18410,1609,1137
94604800,114.1801728,22.3056416,16797,18410,1609,1137
94604900,114.1801728,22.3056416,16797,18410,1609,1137
94605000,114.1801728,22.3056416,16797,18410,1609,1137
94605100,114.1801728,22.3056416,16797,18410,1609,1137
94606000,114.1801728,22.3056416,16797,18410,1609,1137
94606100,114.1801728,22.3056416,16797,18410,1609,1137
94606200,114.1801728,22.3056416,16797,18410,1609,1137
94606300,114.1801728,22.3056416,16797,18410,1609,1137
94606400,114.1801728,22.3056416,16797,18410,1609,1137
94607000,114.1801728,22.3056416,16797,18410,1609,1137
94607100,114.1801728,22.3056416,16797,18410,1609,1137
94607200,114.1801728,22.3056416,16797,18410,1609,1137
94607300,114.1801728,22.3056416,16797,18410,1609,1137
94608000,114.1801728,22.3056416,16797,18410,1609,1137
94608100,114.1801728,22.3056416,16797,18410,1609,1137
94608200,114.1801728,22.3056416,16797,18410,1609,1137
94608300,114.1801728,22.3056416,16797,18410,1609,1137
94608400,114.1801728,22.3056416,16797,18410,1609,1137
94609100,114.1801728,22.3056416,16797,18410,1609,1137
94609200,114.1801728,22.3056416,16797,18410,1609,1137
94609300,114.1801728,22.3056416,16797,18410,1609,1137
94609400,114.1801728,22.3056416,16797,18410,1609,1137
94609500,114.1801728,22.3056416,16797,18410,1609,1137
94610200,114.1801728,22.3056416,16797,18410,1609,1137
94610300,114.1801728,22.3056416,16797,18410,1609,1137
94610400,114.1801728,22.3056416,16797,18410,1609,1137
94610500,114.1801728,22.3056416,16797,18410,1609,1137
94610600,114.1801728,22.3056416,16797,18410,1609,1137
94611700,114.1801728,22.3056416,16797,18410,1609,1137
94612400,114.1801728,22.3056416,16797,18410,1609,1137
94612500,114.1801728,22.3056416,16797,18410,1609,1137
94612600,114.1801728,22.3056416,16797,18410,1609,1137
94612700,114.1801728,22.3056416,16797,18410,1609,1137
94613500,114.1801728,22.3056416,16797,18410,1609,1137
94613600,114.1801728,22.3056416,16797,18410,1609,1137
94613700,114.1801728,22.3056416,16797,18410,1609,1137
94613800,114.1801728,22.3056416,16797,18410,1609,1137
94614600,114.1801728,22.3056416,16797,18410,1609,1137
94614700,114.1801728,22.3056416,16797,18410,1609,1137
94614800,114.1801728,22.3056416,16797,18410,1609,1137
94614900,114.1801728,22.3056416,16797,18410,1609,1137
94615000,114.1801728,22.3056416,16797,18410,1609,1137
94615800,114.1801728,22.3056416,16797,18410,1609,1137
94615900,114.1801728,22.3056416,16797,18410,1609,1137
94616000,114.1801728,22.3056416,16797,18410,1609,1137
94616100,114.1801728,22.3056416,16797,18410,1609,1137
94617000,114.1801728,22.3056416,16797,18410,1609,1137
94617100,114.1801728,22.3056416,16797,18410,1609,1137
94617200,114.1801728,22.3056416,16797,18410,1609,1137
94617300,114.1801728,22.3056416,16797,18410,1609,1137
94618100,114.1801728,22.3056416,16797,18410,1609,1137
94618200,114.1801728,22.3056416,16797,18410,1609,1137
94618300,114.1801728,22.3056416,16797,18410,1609,1137
94618400,114.1801728,22.3056416,16797,18410,1609,1137
94618500,114.1801728,22.3056416,16797,18410,1609,1137
94619200,114.1801728,22.3056416,16797,18410,1609,1137
94619300,114.1801728,22.3056416,16797,18410,1609,1137
94619400,114.1801728,22.3056416,16797,18410,1609,1137
94619500,114.1801728,22.3056416,16797,18410,1609,1137
94619700,114.1801728,22.3056416,16797,18410,1609,1137
94619800,114.1801728,22.3056416,16797,18410,1609,1137
94619900,114.1801728,22.3056416,16797,18410,1609,1137
94620000,114.1801728,22.3056416,16797,18410,1609,1137
94620200,114.1801728,22.3056416,16797,18410,1609,1137
94620300,114.1801728,22.3056416,16797,18410,1609,1137
94620400,114.1801728,22.3056416,16797,18410,1609,1137
94620500,114.1801728,22.3056416,16797,18410,1609,1137
94620600,114.1801728,22.3056416,16797,18410,1609,1137
94620700,114.1801728,22.3056416,16797,18410,1609,1137
94620800,114.1801728,22.3056416,16797,18410,1609,1137
94620900,114.1801728,22.3056416,16797,18410,1609,1137
94621000,114.1801728,22.3056416,16797,18410,1609,1137
94621100,114.1801728,22.3056416,16797,18410,1609,1137
94621200,114.1801728,22.3056416,16797,18410,1609,1137
94621300,114.1801728,22.3056416,16797,18410,1609,1137
94621400,114.1801728,22.3056416,16797,18410,1609,1137
94621500,114.1801728,22.3056416,16797,18410,1609,1137
94621600,114.1801728,22.3056416,16797,18410,1609,1137
94621700,114.1801728,22.3056416,16797,18410,1609,1137
94621800,114.1801728,22.3056416,16797,18410,1609,1137
94621900,114.1801728,22.3056416,16797,18410,1609,1137
94622000,114.1801728,22.3056416,16797,18410,1609,1137
94622100,114.1801728,22.3056416,16797,18410,1609,1137
94622200,114.1801728,22.3056416,16797,18410,1609,1137
94622300,114.1801728,22.3056416,16797,18410,1609,1137
94622400,114.1801728,22.3056416,16797,18410,1609,1137
94622500,114.1801728,22.3056416,16797,18410,1609,1137
94622600,114.1801728,22.3056416,16797,18410,1609,1137
94622700,114.1801728,22.3056416,16797,18410,1609,1137
94622800,114.1801728,22.3056416,16797,18410,1609,1137
94622900,114.1801728,22.3056416,16797,18410,1609,1137
94623000,114.1801728,22.3056416,16797,18410,1609,1137
94623100,114.1801728,22.3056416,16797,18410,1609,1137
94623200,114.1801728,22.3056416,16797,18410,1609,1137
94623300,114.1801728,22.3056416,16797,18410,1609,1137
94623400,114.1801728,22.3056416,16797,18410,1609,1137
94623500,114.1801728,22.3056416,16797,18410,1609,1137
94623600,114.1801728,22.3056416,16797,18410,1609,1137
94623700,114.1801728,22.3056416,16797,18410,1609,1137
94623800,114.1801728,22.3056416,16797,18410,1609,1137
94623900,114.1801728,22.3056416,16797,18410,1609,1137
94624000,114.1801728,22.3056416,16797,18410,1609,1137
94624100,114.1801728,22.3056416,16797,18410,1609,1137
94624200,114.1801728,22.3056416,16797,18410,1609,1137
94624300,114.1801728,22.3056416,16797,18410,1609,1137
94624400,114.1801728,22.3056416,16797,18410,1609,1137
94624500,114.1801728,22.3056416,16797,18410,1609,1137
94624600,114.1801728,22.3056416,16797,18410,1609,1137
94624700,114.1801728,22.3056416,16797,18410,1609,1137
94624800,114.1801728,22.3056416,16797,18410,1609,1137
94624900,114.1801728,22.3056416,16797,18410,1609,1137
94625000,114.1801728,22.3056416,16797,18410,1609,1137
94625100,114.1801728,22.3056416,16797,18410,1609,1137
94625200,114.1801728,22.3056416,16797,18410,1609,1137
94625300,114.1801728,22.3056416,16797,18410,1609,1137
94625400,114.1801728,22.3056416,16797,18410,1609,1137
94625500,114.1801728,22.3056416,16797,18410,1609,1137
94625600,114.1801728,22.3056416,16797,18410,1609,1137
94625700,114.1801728,22.3056416,16797,18410,1609,1137
94625800,114.1801728,22.3056416,16797,18410,1609,1137
94625900,114.1801728,22.3056416,16797,18410,1609,1137
94626000,114.1801728,22.3056416,16797,18410,1609,1137
94626100,114.1801728,22.3056416,16797,18410,1609,1137
94626200,114.1801728,22.3056416,16797,18410,1609,1137
94626300,114.1801728,22.3056416,16797,18410,1609,1137
94626400,114.1801728,22.3056416,16797,18410,1609,1137
94626500,114.1801728,22.3056416,16797,18410,1609,1137
94626600,114.1801728,22.3056416,16797,18410,1609,1137
94626700,114.1801728,22.3056416,16797,18410,1609,1137
94626800,114.1801728,22.3056416,16797,18410,1609,1137
94626900,114.1801728,22.3056416,16797,18410,1609,1137
94627000,114.1801728,22.3056416,16797,18410,1609,1137
94627100,114.1801728,22.3056416,16797,18410,1609,1137
94627200,114.1801728,22.3056416,16797,18410,1609,1137
94627300,114.1801728,22.3056416,16797,18410,1609,1137
94627400,114.1801728,22.3056416,16797,18410,1609,1137
94627500,114.1801728,22.3056416,16797,18410,1609,1137
94627600,114.1801728,22.3056416,16797,18410,1609,1137
94627700,114.1801728,22.3056416,16797,18410,1609,1137
94627800,114.1801728,22.3056416,16797,18410,1609,1137
94627900,114.1801728,22.3056416,16797,18410,1609,1137
94628000,114.1801728,22.3056416,16797,18410,1609,1137
94628100,114.1801728,22.3056416,16797,18410,1609,1137
94628200,114.1801728,22.3056416,16797,18410,1609,1137
94628400,114.1801728,22.3056416,16797,18410,1609,1137
94628500,114.1801728,22.3056416,16797,18410,1609,1137
94628600,114.1801728,22.3056416,16797,18410,1609,1137
94628700,114.1801728,22.3056416,16797,18410,1609,1137
94628800,114.1801728,22.3056416,16797,18410,1609,1137
94628900,114.1801728,22.3056416,16797,18410,1609,1137
94629000,114.1801728,22.3056416,16797,18410,1609,1137
94629100,114.1801728,22.3056416,16797,18410,1609,1137
94629200,114.1801728,22.3056416,16797,18410,1609,1137
94629300,114.1801728,22.3056416,16797,18410,1609,1137
94629400,114.1801728,22.3056416,16797,18410,1609,1137
94629500,114.1801728,22.3056416,16797,18410,1609,1137
94629600,114.1801728,22.3056416,16797,18410,1609,1137
94629700,114.1801728,22.3056416,16797,18410,1609,1137
94629900,114.1801728,22.3056416,16797,18410,1609,1137
94630000,114.1801728,22.3056416,16797,18410,1609,1137
94630200,114.1801728,22.3056416,16797,18410,1609,1137
94630300,114.1801728,22.3056416,16797,18410,1609,1137
94630400,114.1801728,22.3056416,16797,18410,1609,1137
94630500,114.1801728,22.3056416,16797,18410,1609,1137
94630600,114.1801728,22.3056416,16797,18410,1609,1137
94630700,114.1801728,22.3056416,16797,18410,1609,1137
94630800,114.1801728,22.3056416,16797,18410,1609,1137
94630900,114.1801728,22.3056416,16797,18410,1609,1137
94631000,114.1801728,22.3056416,16797,18410,1609,1137
94631100,114.1801728,22.3056416,16797,18410,1609,1137
94631200,114.1801728,22.3056416,16797,18410,1609,1137
94631300,114.1801728,22.3056416,16797,18410,1609,1137
94631400,114.1801728,22.3056416,16797,18410,1609,1137
94631500,114.1801728,22.3056416,16797,18410,1609,1137
94631600,114.1801728,22.3056416,16797,18410,1609,1137
94631700,114.1801728,22.3056416,16797,18410,1609,1137
94631800,114.1801728,22.3056416,16797,18410,1609,1137
94631900,114.1801728,22.3056416,16797,18410,1609,1137
94632000,114.1801728,22.3056416,16797,18410,1609,1137
94632100,114.1801728,22.3056416,16797,18410,1609,1137
94632200,114.1801728,22.3056416,16797,18410,1609,1137
94632300,114.1801728,22.3056416,16797,18410,1609,1137
94632400,114.1801728,22.3056416,16797,18410,1609,1137
94632500,114.1801728,22.3056416,16797,18410,1609,1137
94632600,114.1801728,22.3056416,16797,18410,1609,1137
94632700,114.1801728,22.3056416,16797,18410,1609,1137
94632800,114.1801728,22.3056416,16797,18410,1609,1137
94632900,114.1801728,22.3056416,16797,18410,1609,1137
94633000,114.1801728,22.3056416,16797,18410,1609,1137
94633200,114.1801728,22.3056416,16797,18410,1609,1137
94633300,114.1801728,22.3056416,16797,18410,1609,1137
94633400,114.1801728,22.3056416,16797,18410,1609,1137
94633500,114.1801728,22.3056416,16797,18410,1609,1137
94633600,114.1801728,22.3056416,16797,18410,1609,1137
94633700,114.1801728,22.3056416,16797,18410,1609,1137
94633800,114.1801728,22.3056416,16797,18410,1609,1137
94633900,114.1801728,22.3056416,16797,18410,1609,1137
94634000,114.1801728,22.3056416,16797,18410,1609,1137
94634100,114.1801728,22.3056416,16797,18410,1609,1137
94634200,114.1801728,22.3056416,16797,18410,1609,1137
94634300,114.1801728,22.3056416,16797,18410,1609,1137
94634400,114.1801728,22.3056416,16797,18410,1609,1137
94634500,114.1801728,22.3056416,16797,18410,1609,1137
94634600,114.1801728,22.3056416,16797,18410,1609,1137
94634700,114.1801728,22.3056416,16797,18410,1609,1137
94634800,114.1801728,22.3056416,16797,18410,1609,1137
94634900,114.1801728,22.3056416,16797,18410,1609,1137
94635000,114.1801728,22.3056416,16797,18410,1609,1137
94635100,114.1801728,22.3056416,16797,18410,1609,1137
94635200,114.1801728,22.3056416,16797,18410,1609,1137
94635300,114.1801728,22.3056416,16797,18410,1609,1137
94635400,114.1801728,22.3056416,16797,18410,1609,1137
94635500,114.1801728,22.3056416,16797,18410,1609,1137
94635600,114.1801728,22.3056416,16797,18410,1609,1137
94635700,114.1801728,22.3056416,16797,18410,1609,1137
94635800,114.1801728,22.3056416,16797,18410,1609,1137
94635900,114.1801728,22.3056416,16797,18410,1609,1137
94636000,114.1801728,22.3056416,16797,18410,1609,1137
94636100,114.1801728,22.3056416,16797,18410,1609,1137
94636200,114.1801728,22.3056416,16797,18410,1609,1137
94636300,114.1801728,22.3056416,16797,18410,1609,1137
94636400,114.1801728,22.3056416,16797,18410,1609,1137
94636500,114.1801728,22.3056416,16797,18410,1609,1137
94636600,114.1801728,22.3056416,16797,18410,1609,1137
94636700,114.1801728,22.3056416,16797,18410,1609,1137
94636800,114.1801728,22.3056416,16797,18410,1609,1137
94636900,114.1801728,22.3056416,16797,18410,1609,1137
94637000,114.1801728,22.3056416,16797,18410,1609,1137
94637100,114.1801728,22.3056416,16797,18410,1609,1137
94637200,114.1801728,22.3056416,16797,18410,1609,1137
94637300,114.1801728,22.3056416,16797,18410,1609,1137
94637400,114.1801728,22.3056416,16797,18410,1609,1137
94637500,114.1801728,22.3056416,16797,18410,1609,1137
94637600,114.1801728,22.3056416,16797,18410,1609,1137
94637700,114.1801728,22.3056416,16797,18410,1609,1137
94637800,114.1801728,22.3056416,16797,18410,1609,1137
94637900,114.1801728,22.3056416,16797,18410,1609,1137
94638000,114.1801728,22.3056416,16797,18410,1609,1137
94638100,114.1801728,22.3056416,16797,18410,1609,1137
94638200,114.1801728,22.3056416,16797,18410,1609,1137
94638300,114.1801728,22.3056416,16797,18410,1609,1137
94638400,114.1801728,22.3056416,16797,18410,1609,1137
94638500,114.1801728,22.3056416,16797,18410,1609,1137
94638600,114.1801728,22.3056416,16797,18410,1609,1137
94638700,114.1801728,22.3056416,16797,18410,1609,1137
94638800,114.1801728,22.3056416,16797,18410,1609,1137
94638900,114.1801728,22.3056416,16797,18410,1609,1137
94639000,114.1801728,22.3056416,16797,18410,1609,1137
94639100,114.1801728,22.3056416,16797,18410,1609,1137
94639200,114.1801728,22.3056416,16797,18410,1609,1137
94639300,114.1801728,22.3056416,16797,18410,1609,1137
94639400,114.1801728,22.3056416,16797,18410,1609,1137
94639500,114.1801728,22.3056416,16797,18410,1609,1137
94639600,114.1801728,22.3056416,16797,18410,1609,1137
94639700,114.1801728,22.3056416,16797,18410,1609,1137
94639800,114.1801728,22.3056416,16797,18410,1609,1137
94639900,114.1801728,22.3056416,16797,18410,1609,1137
94640000,114.1801728,22.3056416,16797,18410,1609,1137
94640100,114.1801728,22.3056416,16797,18410,1609,1137
94640200,114.1801728,22.3056416,16797,18410,1609,1137
94640300,114.1801728,22.3056416,16797,18410,1609,1137
94640400,114.1801728,22.3056416,16797,18410,1609,1137
94640500,114.1801728,22.3056416,16797,18410,1609,1137
94640600,114.1801728,22.3056416,16797,18410,1609,1137
94640700,114.1801728,22.3056416,16797,18410,1609,1137
94640800,114.1801728,22.3056416,16797,18410,1609,1137
94640900,114.1801728,22.3056416,16797,18410,1609,1137
94641000,114.1801728,22.3056416,16797,18410,1609,1137
94641100,114.1801728,22.3056416,16797,18410,1609,1137
94641200,114.1801728,22.3056416,16797,18410,1609,1137
94641300,114.1801728,22.3056416,16797,18410,1609,1137
94641400,114.1801728,22.3056416,16797,18410,1609,1137
94641500,114.1801728,22.3056416,16797,18410,1609,1137
94641600,114.1801728,22.3056416,16797,18410,1609,1137
94641700,114.1801728,22.3056416,16797,18410,1609,1137
94641800,114.1801728,22.3056416,16797,18410,1609,1137
94641900,114.1801728,22.3056416,16797,18410,1609,1137
94642000,114.1801728,22.3056416,16797,18410,1609,1137
94642100,114.1801728,22.3056416,16797,18410,1609,1137
94642200,114.1801728,22.3056416,16797,18410,1609,1137
94642300,114.1801728,22.3056416,16797,18410,1609,1137
94642400,114.1801728,22.3056416,16797,18410,1609,1137
94642500,114.1801728,22.3056416,16797,18410,1609,1137
94642600,114.1801728,22.3056416,16797,18410,1609,1137
94642700,114.1801728,22.3056416,16797,18410,1609,1137
94642800,114.1801728,22.3056416,16797,18410,1609,1137
94642900,114.1801728,22.3056416,16797,18410,1609,1137
94643000,114.1801728,22.3056416,16797,18410,1609,1137
94643100,114.1801728,22.3056416,16797,18410,1609,1137
94643200,114.1801728,22.3056416,16797,18410,1609,1137
94643300,114.1801728,22.3056416,16797,18410,1609,1137
94643400,114.1801728,22.3056416,16797,18410,1609,1137
94643500,114.1801728,22.3056416,16797,18410,1609,1137
94643600,114.1801728,22.3056416,16797,18410,1609,1137
94643700,114.1801728,22.3056416,16797,18410,1609,1137
94643800,114.1801728,22.3056416,16797,18410,1609,1137
94643900,114.1801728,22.3056416,16797,18410,1609,1137
94644000,114.1801728,22.3056416,16797,18410,1609,1137
94644100,114.1801728,22.3056416,16797,18410,1609,1137
94644200,114.1801728,22.3056416,16797,18410,1609,1137
94644300,114.1801728,22.3056416,16797,18410,1609,1137
94644400,114.1801728,22.3056416,16797,18410,1609,1137
94644500,114.1801728,22.3056416,16797,18410,1609,1137
94644600,114.1801728,22.3056416,16797,18410,1609,1137
94644700,114.1801728,22.3056416,16797,18410,1609,1137
94644800,114.1801728,22.3056416,16797,18410,1609,1137
94644900,114.1801728,22.3056416,16797,18410,1609,1137
94645000,114.1801728,22.3056416,16797,18410,1609,1137
94645100,114.1801728,22.3056416,16797,18410,1609,1137
94645200,114.1801728,22.3056416,16797,18410,1609,1137
94645300,114.1801728,22.3056416,16797,18410,1609,1137
94645400,114.1801728,22.3056416,16797,18410,1609,1137
94645500,114.1801728,22.3056416,16797,18410,1609,1137
94645600,114.1801728,22.3056416,16797,18410,1609,1137
94645700,114.1801728,22.3056416,16797,18410,1609,1137
94645800,114.1801728,22.3056416,16797,18410,1609,1137
94645900,114.1801728,22.3056416,16797,18410,1609,1137
94646000,114.1801728,22.3056416,16797,18410,1609,1137
94646100,114.1801728,22.3056416,16797,18410,1609,1137
94646200,114.1801728,22.3056416,16797,18410,1609,1137
94646300,114.1801728,22.3056416,16797,18410,1609,1137
94646400,114.1801728,22.3056416,16797,18410,1609,1137
94646500,114.1801728,22.3056416,16797,18410,1609,1137
94646600,114.1801728,22.3056416,16797,18410,1609,1137
94646700,114.1801728,22.3056416,16797,18410,1609,1137
94646800,114.1801728,22.3056416,16797,18410,1609,1137
94646900,114.1801728,22.3056416,16797,18410,1609,1137
94647000,114.1801728,22.3056416,16797,18410,1609,1137
94647100,114.1801728,22.3056416,16797,18410,1609,1137
94647200,114.1801728,22.3056416,16797,18410,1609,1137
94647300,114.1801728,22.3056416,16797,18410,1609,1137
94647400,114.1801728,22.3056416,16797,18410,1609,1137
94647500,114.1801728,22.3056416,16797,18410,1609,1137
94647600,114.1801728,22.3056416,16797,18410,1609,1137
94647700,114.1801728,22.3056416,16797,18410,1609,1137
94647800,114.1801728,22.3056416,16797,18410,1609,1137
94647900,114.1801728,22.3056416,16797,18410,1609,1137
94648000,114.1801728,22.3056416,16797,18410,1609,1137
94648100,114.1801728,22.3056416,16797,18410,1609,1137
94648200,114.1801728,22.3056416,16797,18410,1609,1137
94648300,114.1801728,22.3056416,16797,18410,1609,1137
94648400,114.1801728,22.3056416,16797,18410,1609,1137
94648500,114.1801728,22.3056416,16797,18410,1609,1137
94648600,114.1801728,22.3056416,16797,18410,1609,1137
94648700,114.1801728,22.3056416,16797,18410,1609,1137
94648800,114.1801728,22.3056416,16797,18410,1609,1137
94648900,114.1801728,22.3056416,16797,18410,1609,1137
94649000,114.1801728,22.3056416,16797,18410,1609,1137
94649100,114.1801728,22.3056416,16797,18410,1609,1137
94649200,114.1801728,22.3056416,16797,18410,1609,1137
94649300,114.1801728,22.3056416,16797,18410,1609,1137
94649400,114.1801728,22.3056416,16797,18410,1609,1137
94649500,114.1801728,22.3056416,16797,18410,1609,1137
94649600,114.1801728,22.3056416,16797,18410,1609,1137
94649700,114.1801728,22.3056416,16797,18410,1609,1137
94649800,114.1801728,22.3056416,16797,18410,1609,1137
94649900,114.1801728,22.3056416,16797,18410,1609,1137
94650000,114.1801728,22.3056416,16797,18410,1609,1137
94650100,114.1801728,22.3056416,16797,18410,1609,1137
94650200,114.1801728,22.3056416,16797,18410,1609,1137
94650300,114.1801728,22.3056416,16797,18410,1609,1137
94650400,114.1801728,22.3056416,16797,18410,1609,1137
94650500,114.1801728,22.3056416,16797,18410,1609,1137
94650600,114.1801728,22.3056416,16797,18410,1609,1137
94650700,114.1801728,22.3056416,16797,18410,1609,1137
94650800,114.1801728,22.3056416,16797,18410,1609,1137
94650900,114.1801728,22.3056416,16797,18410,1609,1137
94651000,114.1801728,22.3056416,16797,18410,1609,1137
94651100,114.1801728,22.3056416,16797,18410,1609,1137
94651200,114.1801728,22.3056416,16797,18410,1609,1137
