iTOW,year,month,day,hour,min,second,validDate,validTime,fullyResolved,validMag,tAcc,nano,fixType,gnssFixOk,diffSoln,psmState,headVehValid,carrSoln,confirmedAvai,confirmedDate,confirmedTime,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,headMot,sAcc,headAcc,pDOP,invalidLlh,lastCorrectionAge,authTime,nmaFixStatus,reserved0,headVeh,magDec,magAcc
94593400,2025,10,27,2,16,15,1,1,1,0,22,400343394,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94593500,2025,10,27,2,16,15,1,1,1,0,22,500343373,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94593600,2025,10,27,2,16,15,1,1,1,0,22,600343353,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94593700,2025,10,27,2,16,15,1,1,1,0,22,700343332,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94593800,2025,10,27,2,16,15,1,1,1,0,22,800343311,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94593900,2025,10,27,2,16,15,1,1,1,0,22,900343290,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594000,2025,10,27,2,16,16,1,1,1,0,22,343269,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594100,2025,10,27,2,16,16,1,1,1,0,22,100343248,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594200,2025,10,27,2,16,16,1,1,1,0,22,200343228,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594300,2025,10,27,2,16,16,1,1,1,0,22,300343207,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594400,2025,10,27,2,16,16,1,1,1,0,22,400343186,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594500,2025,10,27,2,16,16,1,1,1,0,22,500343165,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594600,2025,10,27,2,16,16,1,1,1,0,22,600343144,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594700,2025,10,27,2,16,16,1,1,1,0,22,700343123,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594800,2025,10,27,2,16,16,1,1,1,0,22,800343102,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94594900,2025,10,27,2,16,16,1,1,1,0,22,900343081,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595000,2025,10,27,2,16,17,1,1,1,0,22,343060,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595100,2025,10,27,2,16,17,1,1,1,0,22,100343039,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595200,2025,10,27,2,16,17,1,1,1,0,22,200343018,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595300,2025,10,27,2,16,17,1,1,1,0,22,300342997,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595400,2025,10,27,2,16,17,1,1,1,0,22,400342977,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595500,2025,10,27,2,16,17,1,1,1,0,22,500342955,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595600,2025,10,27,2,16,17,1,1,1,0,22,600342934,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595700,2025,10,27,2,16,17,1,1,1,0,22,700342913,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595800,2025,10,27,2,16,17,1,1,1,0,22,800342892,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94595900,2025,10,27,2,16,17,1,1,1,0,22,900342872,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596000,2025,10,27,2,16,18,1,1,1,0,22,342851,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596100,2025,10,27,2,16,18,1,1,1,0,22,100342830,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596200,2025,10,27,2,16,18,1,1,1,0,22,200342809,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596300,2025,10,27,2,16,18,1,1,1,0,22,300342788,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596400,2025,10,27,2,16,18,1,1,1,0,22,400342768,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596500,2025,10,27,2,16,18,1,1,1,0,22,500342747,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596600,2025,10,27,2,16,18,1,1,1,0,22,600342726,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596700,2025,10,27,2,16,18,1,1,1,0,22,700342705,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596800,2025,10,27,2,16,18,1,1,1,0,22,800342683,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94596900,2025,10,27,2,16,18,1,1,1,0,22,900342662,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597000,2025,10,27,2,16,19,1,1,1,0,22,342642,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597100,2025,10,27,2,16,19,1,1,1,0,22,100342621,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597200,2025,10,27,2,16,19,1,1,1,0,22,200342600,5,1,0,0,0,0,1,1,1,23,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597300,2025,10,27,2,16,19,1,1,1,0,22,300342579,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597400,2025,10,27,2,16,19,1,1,1,0,22,400342558,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597500,2025,10,27,2,16,19,1,1,1,0,22,500342537,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597600,2025,10,27,2,16,19,1,1,1,0,22,600342516,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597700,2025,10,27,2,16,19,1,1,1,0,22,700342495,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597800,2025,10,27,2,16,19,1,1,1,0,22,800342474,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94597900,2025,10,27,2,16,19,1,1,1,0,22,900342453,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598000,2025,10,27,2,16,20,1,1,1,0,22,342432,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598100,2025,10,27,2,16,20,1,1,1,0,22,100342411,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598200,2025,10,27,2,16,20,1,1,1,0,22,200342391,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598300,2025,10,27,2,16,20,1,1,1,0,22,300342370,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598400,2025,10,27,2,16,20,1,1,1,0,22,400342349,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598500,2025,10,27,2,16,20,1,1,1,0,22,500342328,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598600,2025,10,27,2,16,20,1,1,1,0,22,600342307,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598700,2025,10,27,2,16,20,1,1,1,0,22,700342286,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598800,2025,10,27,2,16,20,1,1,1,0,22,800342265,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94598900,2025,10,27,2,16,20,1,1,1,0,22,900342245,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599000,2025,10,27,2,16,21,1,1,1,0,22,342224,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599100,2025,10,27,2,16,21,1,1,1,0,22,100342202,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599200,2025,10,27,2,16,21,1,1,1,0,22,200342181,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599300,2025,10,27,2,16,21,1,1,1,0,22,300342161,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599400,2025,10,27,2,16,21,1,1,1,0,22,400342140,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599500,2025,10,27,2,16,21,1,1,1,0,22,500342119,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599600,2025,10,27,2,16,21,1,1,1,0,22,600342098,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599700,2025,10,27,2,16,21,1,1,1,0,22,700342077,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599800,2025,10,27,2,16,21,1,1,1,0,22,800342056,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94599900,2025,10,27,2,16,21,1,1,1,0,22,900342035,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600000,2025,10,27,2,16,22,1,1,1,0,22,342015,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600100,2025,10,27,2,16,22,1,1,1,0,22,100341994,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600200,2025,10,27,2,16,22,1,1,1,0,22,200341973,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600300,2025,10,27,2,16,22,1,1,1,0,22,300341952,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600400,2025,10,27,2,16,22,1,1,1,0,22,400341931,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600500,2025,10,27,2,16,22,1,1,1,0,22,500341910,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600600,2025,10,27,2,16,22,1,1,1,0,22,600341889,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600700,2025,10,27,2,16,22,1,1,1,0,22,700341868,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600800,2025,10,27,2,16,22,1,1,1,0,22,800341847,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94600900,2025,10,27,2,16,22,1,1,1,0,22,900341826,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601000,2025,10,27,2,16,23,1,1,1,0,22,341805,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601100,2025,10,27,2,16,23,1,1,1,0,22,100341785,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601200,2025,10,27,2,16,23,1,1,1,0,22,200341764,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601300,2025,10,27,2,16,23,1,1,1,0,22,300341743,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601400,2025,10,27,2,16,23,1,1,1,0,22,400341722,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601500,2025,10,27,2,16,23,1,1,1,0,22,500341701,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601600,2025,10,27,2,16,23,1,1,1,0,22,600341680,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601700,2025,10,27,2,16,23,1,1,1,0,22,700341659,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601800,2025,10,27,2,16,23,1,1,1,0,22,800341638,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94601900,2025,10,27,2,16,23,1,1,1,0,22,900341617,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602000,2025,10,27,2,16,24,1,1,1,0,22,341596,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602100,2025,10,27,2,16,24,1,1,1,0,22,100341575,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602200,2025,10,27,2,16,24,1,1,1,0,22,200341554,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602300,2025,10,27,2,16,24,1,1,1,0,22,300341533,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602400,2025,10,27,2,16,24,1,1,1,0,22,400341512,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602500,2025,10,27,2,16,24,1,1,1,0,22,500341491,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602600,2025,10,27,2,16,24,1,1,1,0,22,600341470,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602700,2025,10,27,2,16,24,1,1,1,0,22,700341449,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602800,2025,10,27,2,16,24,1,1,1,0,22,800341428,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94602900,2025,10,27,2,16,24,1,1,1,0,22,900341407,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603000,2025,10,27,2,16,25,1,1,1,0,22,341386,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603100,2025,10,27,2,16,25,1,1,1,0,22,100341365,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603200,2025,10,27,2,16,25,1,1,1,0,22,200341345,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603300,2025,10,27,2,16,25,1,1,1,0,22,300341324,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603400,2025,10,27,2,16,25,1,1,1,0,22,400341303,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603500,2025,10,27,2,16,25,1,1,1,0,22,500341282,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603600,2025,10,27,2,16,25,1,1,1,0,22,600341260,5,1,0,0,0,0,1,1,1,24,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603700,2025,10,27,2,16,25,1,1,1,0,22,700341239,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603800,2025,10,27,2,16,25,1,1,1,0,22,800341219,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94603900,2025,10,27,2,16,25,1,1,1,0,22,900341198,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604000,2025,10,27,2,16,26,1,1,1,0,22,341177,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604100,2025,10,27,2,16,26,1,1,1,0,22,100341156,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604200,2025,10,27,2,16,26,1,1,1,0,22,200341135,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604300,2025,10,27,2,16,26,1,1,1,0,22,300341114,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604400,2025,10,27,2,16,26,1,1,1,0,22,400341093,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604500,2025,10,27,2,16,26,1,1,1,0,22,500341072,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94604600,2025,10,27,2,16,26,1,1,1,0,22,600341051,5,1,0,0,0,0,1,1,1,26,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
